2,1,1010.95,523.79,215.78,204.80,1,-1,-1,-1
2,2,1619.44,460.04,226.47,197.92,1,-1,-1,-1
2,3,558.86,395.71,174.61,191.59,1,-1,-1,-1
2,4,306.96,117.61,100.06,84.35,1,-1,-1,-1
2,5,1517.12,114.85,100.51,83.43,1,-1,-1,-1
2,6,183.53,121.97,92.09,71.31,1,-1,-1,-1
2,7,1640.87,118.96,97.78,72.59,1,-1,-1,-1
3,1,1009.67,516.10,230.64,216.97,1,-1,-1,-1
3,2,1633.72,459.25,208.70,189.97,1,-1,-1,-1
3,3,574.02,394.64,159.17,185.82,1,-1,-1,-1
3,4,305.73,119.19,99.25,80.89,1,-1,-1,-1
3,5,1518.18,117.88,99.01,77.88,1,-1,-1,-1
3,6,165.68,123.10,121.57,68.33,1,-1,-1,-1
3,7,1647.00,118.49,87.51,74.40,1,-1,-1,-1
4,1,1009.99,513.55,252.57,217.90,1,-1,-1,-1
4,2,1608.15,449.12,264.10,193.13,1,-1,-1,-1
4,3,590.43,390.59,158.01,179.48,1,-1,-1,-1
4,4,306.09,118.77,94.45,81.11,1,-1,-1,-1
4,5,1517.22,119.38,101.25,74.24,1,-1,-1,-1
4,6,155.11,122.55,129.95,68.81,1,-1,-1,-1
4,7,1649.42,119.63,87.09,72.75,1,-1,-1,-1
5,1,1018.84,524.26,258.35,203.56,1,-1,-1,-1
5,2,1636.87,437.65,230.03,197.11,1,-1,-1,-1
5,3,608.43,383.04,152.33,176.49,1,-1,-1,-1
5,4,305.02,118.63,93.77,79.71,1,-1,-1,-1
5,5,1517.90,119.20,99.80,73.41,1,-1,-1,-1
5,6,142.10,119.52,140.05,80.94,1,-1,-1,-1
5,7,1646.08,120.57,93.24,70.68,1,-1,-1,-1
6,1,1025.66,529.93,259.74,203.49,1,-1,-1,-1
6,2,1690.13,428.51,179.29,200.24,1,-1,-1,-1
6,3,629.17,376.76,146.37,176.44,1,-1,-1,-1
6,4,304.77,116.95,93.43,84.23,1,-1,-1,-1
6,5,1519.31,118.60,97.86,72.96,1,-1,-1,-1
6,7,1639.12,121.64,99.56,68.81,1,-1,-1,-1
7,1,1035.25,533.01,261.95,212.18,1,-1,-1,-1
7,2,1673.85,422.63,231.98,203.27,1,-1,-1,-1
7,3,647.99,372.66,138.60,174.63,1,-1,-1,-1
7,4,305.27,117.59,93.85,85.42,1,-1,-1,-1
7,5,1518.21,118.46,99.66,72.65,1,-1,-1,-1
7,7,1642.05,120.21,92.28,70.80,1,-1,-1,-1
8,1,1036.05,538.59,262.03,209.77,1,-1,-1,-1
8,2,1722.14,419.79,187.74,205.47,1,-1,-1,-1
8,3,655.17,369.49,141.56,172.79,1,-1,-1,-1
8,4,305.76,118.58,93.83,83.76,1,-1,-1,-1
8,5,1516.27,118.45,102.18,72.82,1,-1,-1,-1
8,7,1644.79,119.78,88.05,71.22,1,-1,-1,-1
9,1,1035.34,540.54,262.06,209.36,1,-1,-1,-1
9,2,1735.08,419.78,188.02,205.35,1,-1,-1,-1
9,3,659.45,368.08,139.85,172.56,1,-1,-1,-1
9,4,306.29,118.65,93.59,83.63,1,-1,-1,-1
9,5,1515.74,118.65,102.44,72.82,1,-1,-1,-1
9,7,1645.10,119.68,88.28,71.22,1,-1,-1,-1
10,1,1048.64,548.04,229.94,191.24,1,-1,-1,-1
10,2,1688.41,421.18,253.41,205.43,1,-1,-1,-1
10,3,666.46,369.41,145.33,169.32,1,-1,-1,-1
10,4,306.00,119.06,94.87,81.24,1,-1,-1,-1
10,5,1515.48,118.51,102.77,73.45,1,-1,-1,-1
10,7,1636.66,119.17,99.33,72.82,1,-1,-1,-1
11,1,1046.38,546.21,229.80,193.40,1,-1,-1,-1
11,2,1677.88,422.57,253.59,205.23,1,-1,-1,-1
11,3,672.99,370.00,142.74,169.19,1,-1,-1,-1
11,4,306.23,118.64,94.81,81.02,1,-1,-1,-1
11,5,1515.49,118.61,102.84,73.51,1,-1,-1,-1
11,7,1634.98,119.37,99.36,72.86,1,-1,-1,-1
12,1,1061.93,546.73,206.88,195.71,1,-1,-1,-1
12,2,1730.59,424.43,178.20,203.25,1,-1,-1,-1
12,3,692.37,372.06,117.06,167.67,1,-1,-1,-1
12,4,305.36,118.18,96.22,81.21,1,-1,-1,-1
12,5,1514.75,118.22,103.92,74.50,1,-1,-1,-1
12,7,1634.89,119.34,99.24,74.37,1,-1,-1,-1
13,1,1065.92,545.78,210.06,218.39,1,-1,-1,-1
13,2,1694.49,425.69,234.90,203.40,1,-1,-1,-1
13,3,699.79,401.61,124.58,131.47,1,-1,-1,-1
13,4,304.15,118.51,97.57,79.32,1,-1,-1,-1
13,5,1514.63,118.54,104.05,73.62,1,-1,-1,-1
13,6,169.85,122.81,105.91,68.75,1,-1,-1,-1
13,7,1637.49,119.16,96.61,77.26,1,-1,-1,-1
14,1,1005.19,548.42,291.39,232.37,1,-1,-1,-1
14,2,1696.42,425.36,225.87,204.88,1,-1,-1,-1
14,3,708.00,398.97,124.05,143.70,1,-1,-1,-1
14,4,303.74,117.86,97.71,80.85,1,-1,-1,-1
14,5,1514.58,118.34,103.68,74.09,1,-1,-1,-1
14,7,1636.16,121.26,99.13,71.76,1,-1,-1,-1
15,1,997.34,552.34,288.86,237.16,1,-1,-1,-1
15,2,1696.60,425.04,223.66,205.46,1,-1,-1,-1
15,3,716.19,374.99,112.79,177.09,1,-1,-1,-1
15,4,303.68,117.96,97.62,81.35,1,-1,-1,-1
15,5,1514.02,118.33,104.39,74.38,1,-1,-1,-1
15,7,1636.20,121.14,98.99,71.14,1,-1,-1,-1
16,2,1701.84,422.47,216.45,207.86,1,-1,-1,-1
16,3,720.12,368.81,105.81,174.06,1,-1,-1,-1
16,4,303.42,116.96,98.14,86.47,1,-1,-1,-1
16,5,1511.47,117.76,107.88,75.68,1,-1,-1,-1
16,7,1636.19,122.03,98.61,69.44,1,-1,-1,-1
17,2,1709.26,421.72,208.34,208.21,1,-1,-1,-1
17,3,724.43,387.52,101.78,144.26,1,-1,-1,-1
17,4,304.28,117.78,96.94,86.84,1,-1,-1,-1
17,5,1511.85,117.91,106.99,75.31,1,-1,-1,-1
17,7,1636.35,122.09,97.95,68.38,1,-1,-1,-1
18,2,1711.64,418.81,207.75,211.12,1,-1,-1,-1
18,3,732.70,384.37,93.53,148.65,1,-1,-1,-1
18,4,305.14,118.38,95.87,86.36,1,-1,-1,-1
18,5,1512.08,117.93,107.04,75.35,1,-1,-1,-1
18,7,1636.42,121.95,97.88,68.45,1,-1,-1,-1
19,2,1712.37,417.79,208.11,211.48,1,-1,-1,-1
19,3,734.38,383.72,93.81,149.20,1,-1,-1,-1
19,4,305.25,118.53,95.86,86.06,1,-1,-1,-1
19,5,1512.07,117.88,107.28,75.71,1,-1,-1,-1
19,7,1636.51,121.91,97.75,68.58,1,-1,-1,-1
20,2,1722.40,418.85,195.27,211.15,1,-1,-1,-1
20,3,736.64,383.19,95.14,149.21,1,-1,-1,-1
20,4,305.53,118.55,95.34,86.45,1,-1,-1,-1
20,5,1510.95,117.96,108.97,75.48,1,-1,-1,-1
