3,19,717.38,676.07,237.56,170.30,1,-1,-1,-1
3,20,568.98,385.57,199.79,146.03,1,-1,-1,-1
5,19,720.43,587.79,310.16,234.96,1,-1,-1,-1
5,20,568.96,386.13,199.65,145.64,1,-1,-1,-1
7,19,734.08,558.22,319.60,251.36,1,-1,-1,-1
7,20,568.87,386.02,199.75,145.66,1,-1,-1,-1
9,19,735.96,554.69,304.18,246.93,1,-1,-1,-1
9,20,568.58,386.27,199.39,145.24,1,-1,-1,-1
9,21,0.47,419.45,47.49,168.62,1,-1,-1,-1
11,19,753.41,540.46,308.60,252.44,1,-1,-1,-1
11,20,568.80,385.09,199.82,146.20,1,-1,-1,-1
13,19,768.29,530.99,308.71,254.14,1,-1,-1,-1
13,20,568.88,384.60,199.99,146.78,1,-1,-1,-1
13,21,6.43,416.66,66.30,163.46,1,-1,-1,-1
15,19,781.61,523.73,305.54,250.59,1,-1,-1,-1
15,20,569.00,384.89,199.95,146.79,1,-1,-1,-1
15,21,6.89,437.29,74.58,136.42,1,-1,-1,-1
17,19,794.33,515.69,301.36,249.45,1,-1,-1,-1
17,20,569.04,385.02,199.90,146.77,1,-1,-1,-1
17,21,6.00,438.08,79.72,125.92,1,-1,-1,-1
19,19,802.94,506.90,300.12,248.68,1,-1,-1,-1
19,20,569.10,385.50,199.75,146.45,1,-1,-1,-1
19,21,1.60,430.75,79.78,131.47,1,-1,-1,-1
21,19,812.23,499.08,295.15,244.78,1,-1,-1,-1
21,20,569.10,385.34,199.71,146.48,1,-1,-1,-1
21,21,1.08,425.41,81.07,133.27,1,-1,-1,-1
23,19,820.45,493.69,289.41,240.19,1,-1,-1,-1
23,20,569.15,385.92,199.56,146.07,1,-1,-1,-1
23,21,3.38,426.50,86.36,130.30,1,-1,-1,-1
25,19,824.99,487.74,285.08,237.65,1,-1,-1,-1
25,20,568.83,386.41,199.34,145.50,1,-1,-1,-1
25,21,3.46,417.17,91.69,134.43,1,-1,-1,-1
27,19,831.54,480.77,277.86,231.96,1,-1,-1,-1
27,20,569.01,385.54,199.49,146.04,1,-1,-1,-1
27,21,1.44,409.46,92.72,135.93,1,-1,-1,-1
29,19,836.94,474.19,271.55,227.92,1,-1,-1,-1
29,20,569.11,386.28,199.44,145.69,1,-1,-1,-1
29,21,2.36,405.07,96.29,134.01,1,-1,-1,-1
31,19,845.44,469.18,262.96,222.54,1,-1,-1,-1
31,20,569.09,386.28,199.45,145.67,1,-1,-1,-1
31,21,2.48,406.11,100.00,135.62,1,-1,-1,-1
33,19,852.91,463.67,254.61,216.84,1,-1,-1,-1
33,20,569.32,387.34,199.34,144.97,1,-1,-1,-1
33,21,1.05,406.48,101.08,136.63,1,-1,-1,-1
35,19,853.88,457.63,250.24,212.17,1,-1,-1,-1
35,20,569.35,387.62,199.31,144.65,1,-1,-1,-1
35,21,-1.41,416.09,98.53,135.35,1,-1,-1,-1
37,19,862.80,453.66,244.37,208.52,1,-1,-1,-1
37,20,569.52,388.10,199.22,144.20,1,-1,-1,-1
37,21,-4.13,429.32,92.68,129.05,1,-1,-1,-1
39,19,867.57,451.09,240.60,205.95,1,-1,-1,-1
39,20,569.49,388.51,199.18,143.74,1,-1,-1,-1
39,21,-3.44,440.82,89.59,123.39,1,-1,-1,-1
41,19,869.80,449.64,237.58,204.63,1,-1,-1,-1
41,20,569.54,389.10,199.15,143.19,1,-1,-1,-1
43,19,874.62,450.17,232.52,203.09,1,-1,-1,-1
43,20,569.44,388.93,199.25,143.07,1,-1,-1,-1
45,19,878.82,451.34,227.83,201.83,1,-1,-1,-1
45,20,569.35,388.05,199.37,143.48,1,-1,-1,-1
45,21,-13.45,435.23,67.31,125.52,1,-1,-1,-1
47,19,869.12,453.17,230.78,201.79,1,-1,-1,-1
47,20,569.26,388.16,199.45,143.45,1,-1,-1,-1
49,19,862.09,455.17,234.46,202.05,1,-1,-1,-1
49,20,569.52,388.11,199.34,143.55,1,-1,-1,-1
51,19,858.76,456.82,234.85,202.02,1,-1,-1,-1
51,20,569.60,388.36,199.28,143.46,1,-1,-1,-1
53,19,851.44,458.88,238.82,203.11,1,-1,-1,-1
53,20,569.55,387.77,199.32,143.82,1,-1,-1,-1
55,19,846.57,461.50,242.03,203.84,1,-1,-1,-1
55,20,569.47,387.13,199.39,144.31,1,-1,-1,-1
57,19,840.00,465.26,246.31,205.29,1,-1,-1,-1
57,20,569.40,386.92,199.42,144.58,1,-1,-1,-1
59,19,835.79,468.78,248.91,205.67,1,-1,-1,-1
59,20,569.35,386.92,199.44,144.68,1,-1,-1,-1
61,19,831.81,474.58,252.63,209.73,1,-1,-1,-1
61,20,569.25,386.99,199.49,144.71,1,-1,-1,-1
63,19,831.86,477.29,253.13,212.35,1,-1,-1,-1
63,20,569.25,386.95,199.52,144.77,1,-1,-1,-1
65,19,830.82,479.48,254.51,214.09,1,-1,-1,-1
65,20,569.26,386.92,199.53,144.81,1,-1,-1,-1
67,19,830.03,483.12,255.79,215.23,1,-1,-1,-1
67,20,569.20,386.94,199.58,144.81,1,-1,-1,-1
69,19,828.94,487.21,257.18,216.36,1,-1,-1,-1
69,20,569.22,387.72,199.61,144.32,1,-1,-1,-1
71,19,822.13,492.87,262.89,221.69,1,-1,-1,-1
71,20,569.20,388.09,199.62,143.98,1,-1,-1,-1
73,19,816.33,496.58,267.18,224.07,1,-1,-1,-1
73,20,569.21,388.31,199.62,143.72,1,-1,-1,-1
75,19,814.31,498.92,270.40,225.07,1,-1,-1,-1
75,20,569.23,388.40,199.62,143.55,1,-1,-1,-1
77,19,814.18,498.91,270.88,224.62,1,-1,-1,-1
77,20,569.19,387.82,199.63,143.84,1,-1,-1,-1
79,19,814.24,496.89,269.67,224.80,1,-1,-1,-1
79,20,569.20,387.12,199.64,144.30,1,-1,-1,-1
81,19,814.55,491.53,268.74,222.75,1,-1,-1,-1
81,20,569.22,387.08,199.60,144.45,1,-1,-1,-1
83,19,816.86,487.65,265.73,220.31,1,-1,-1,-1
83,20,569.15,386.99,199.64,144.62,1,-1,-1,-1
85,19,820.16,482.25,262.68,219.48,1,-1,-1,-1
85,20,569.13,386.92,199.63,144.76,1,-1,-1,-1
87,19,822.95,478.22,259.42,219.20,1,-1,-1,-1
87,20,569.15,387.35,199.62,144.56,1,-1,-1,-1
89,19,824.26,475.73,256.69,218.88,1,-1,-1,-1
89,20,569.22,388.02,199.57,144.14,1,-1,-1,-1
91,19,824.68,474.85,255.52,218.92,1,-1,-1,-1
91,20,569.31,388.10,199.52,143.97,1,-1,-1,-1
93,19,824.41,475.38,254.48,219.19,1,-1,-1,-1
93,20,569.23,387.91,199.55,144.00,1,-1,-1,-1
95,19,823.79,477.21,253.44,219.17,1,-1,-1,-1
95,20,569.23,387.92,199.50,143.96,1,-1,-1,-1
97,19,822.77,480.56,252.25,218.83,1,-1,-1,-1
97,20,569.12,387.93,199.51,143.94,1,-1,-1,-1
99,19,815.51,485.44,257.11,218.70,1,-1,-1,-1
99,20,569.13,388.26,199.48,143.70,1,-1,-1,-1
101,19,809.44,492.79,260.32,221.86,1,-1,-1,-1
101,20,569.17,388.26,199.51,143.60,1,-1,-1,-1
103,19,805.92,497.20,261.49,224.38,1,-1,-1,-1
103,20,569.23,388.24,199.53,143.56,1,-1,-1,-1
105,19,799.48,504.01,263.69,225.88,1,-1,-1,-1
105,20,569.28,388.43,199.55,143.43,1,-1,-1,-1
107,19,795.07,510.32,266.34,228.22,1,-1,-1,-1
107,20,569.12,389.66,199.71,142.71,1,-1,-1,-1
109,19,790.16,519.19,269.38,231.80,1,-1,-1,-1
109,20,569.15,390.01,199.70,142.25,1,-1,-1,-1
111,19,782.32,525.42,268.17,234.09,1,-1,-1,-1
111,20,569.18,390.38,199.72,141.83,1,-1,-1,-1
113,19,773.19,533.49,272.52,236.85,1,-1,-1,-1
113,20,569.17,390.10,199.76,141.80,1,-1,-1,-1
115,19,766.57,542.25,275.21,240.74,1,-1,-1,-1
115,20,569.09,390.01,199.79,141.72,1,-1,-1,-1
117,19,753.24,557.67,277.97,238.01,1,-1,-1,-1
117,20,569.05,389.71,199.83,141.85,1,-1,-1,-1
119,19,742.68,560.46,281.50,242.31,1,-1,-1,-1
119,20,569.07,389.86,199.81,141.77,1,-1,-1,-1
121,19,725.76,567.07,288.18,248.21,1,-1,-1,-1
121,20,569.04,389.82,199.81,141.76,1,-1,-1,-1
123,19,708.92,574.57,292.25,252.19,1,-1,-1,-1
123,20,569.15,389.90,199.78,141.71,1,-1,-1,-1
125,19,722.68,580.78,274.65,254.13,1,-1,-1,-1
125,20,568.72,390.07,199.65,141.41,1,-1,-1,-1
127,19,701.32,588.27,273.05,257.76,1,-1,-1,-1
127,20,569.02,389.62,199.68,141.72,1,-1,-1,-1
129,19,663.71,594.78,283.09,263.49,1,-1,-1,-1
129,20,569.15,389.71,199.68,141.76,1,-1,-1,-1
131,19,631.92,601.52,290.89,268.25,1,-1,-1,-1
131,20,569.31,388.77,199.66,142.34,1,-1,-1,-1
133,19,576.97,655.03,281.05,245.04,1,-1,-1,-1
133,20,569.33,389.40,199.70,142.09,1,-1,-1,-1
135,19,598.31,626.69,270.72,241.95,1,-1,-1,-1
135,20,569.33,389.68,199.69,141.91,1,-1,-1,-1
139,22,3.64,632.21,159.87,194.58,1,-1,-1,-1
139,23,1476.24,481.00,209.62,220.30,1,-1,-1,-1
139,25,369.90,368.09,101.29,114.75,1,-1,-1,-1
139,26,1640.78,120.46,97.49,79.75,1,-1,-1,-1
139,27,302.95,119.93,95.40,78.45,1,-1,-1,-1
139,28,183.28,121.37,92.01,69.13,1,-1,-1,-1
141,22,-2.59,628.70,165.37,211.00,1,-1,-1,-1
141,23,1469.02,481.76,220.59,218.68,1,-1,-1,-1
