2,1,939.78,226.41,164.34,165.68,1,-1,-1,-1
2,2,1112.05,269.23,169.82,164.00,1,-1,-1,-1
2,3,824.47,121.29,111.75,114.74,1,-1,-1,-1
2,4,1531.50,194.80,113.45,94.59,1,-1,-1,-1
3,1,937.58,211.94,166.86,174.12,1,-1,-1,-1
3,3,824.52,121.04,111.76,114.91,1,-1,-1,-1
3,4,1531.67,195.50,113.07,95.28,1,-1,-1,-1
3,6,1227.15,211.43,127.26,111.94,1,-1,-1,-1
4,1,937.48,208.33,167.35,177.70,1,-1,-1,-1
4,3,824.81,121.40,111.32,114.48,1,-1,-1,-1
4,4,1531.63,194.79,113.16,95.08,1,-1,-1,-1
4,6,1230.57,212.23,127.82,111.58,1,-1,-1,-1
4,7,1121.01,253.55,162.01,178.43,1,-1,-1,-1
5,1,934.67,207.15,161.37,177.83,1,-1,-1,-1
5,3,825.01,121.08,111.28,114.63,1,-1,-1,-1
5,4,1531.60,194.61,113.21,94.98,1,-1,-1,-1
5,6,1234.68,213.72,125.58,110.02,1,-1,-1,-1
5,7,1117.89,255.46,166.23,174.27,1,-1,-1,-1
6,1,937.86,206.79,163.60,180.51,1,-1,-1,-1
6,3,824.82,120.77,111.40,114.87,1,-1,-1,-1
6,4,1531.50,193.59,113.68,95.56,1,-1,-1,-1
6,6,1239.66,214.30,121.97,108.47,1,-1,-1,-1
6,7,1116.17,257.61,172.53,175.56,1,-1,-1,-1
7,1,937.49,206.70,162.87,181.01,1,-1,-1,-1
7,3,824.48,120.67,111.51,115.03,1,-1,-1,-1
7,4,1531.91,193.39,113.30,95.93,1,-1,-1,-1
7,6,1239.68,214.25,120.93,107.78,1,-1,-1,-1
7,7,1114.95,253.29,178.61,179.66,1,-1,-1,-1
8,1,937.39,206.63,162.05,181.19,1,-1,-1,-1
8,3,824.15,120.39,111.76,115.35,1,-1,-1,-1
8,4,1531.68,193.13,113.56,96.05,1,-1,-1,-1
8,6,1238.27,213.14,120.88,107.83,1,-1,-1,-1
8,7,1114.08,253.89,183.13,182.89,1,-1,-1,-1
9,1,937.82,206.74,162.23,181.54,1,-1,-1,-1
9,3,824.23,119.12,111.91,116.27,1,-1,-1,-1
9,4,1532.07,193.11,113.14,96.25,1,-1,-1,-1
9,5,1222.98,-0.00,140.53,109.80,1,-1,-1,-1
9,6,1235.40,212.42,122.46,108.51,1,-1,-1,-1
9,7,1116.47,255.57,183.56,181.36,1,-1,-1,-1
10,1,935.84,206.13,159.24,181.63,1,-1,-1,-1
10,3,824.47,118.91,111.71,116.54,1,-1,-1,-1
10,4,1532.27,193.14,112.83,96.38,1,-1,-1,-1
10,5,1223.14,-0.03,140.79,109.74,1,-1,-1,-1
10,6,1231.48,211.19,125.36,109.71,1,-1,-1,-1
10,7,1117.32,253.83,184.65,181.56,1,-1,-1,-1
11,1,939.35,231.28,160.82,165.17,1,-1,-1,-1
11,3,824.48,118.82,111.69,116.78,1,-1,-1,-1
11,4,1531.91,193.95,112.94,95.86,1,-1,-1,-1
11,6,1228.13,209.70,128.37,111.10,1,-1,-1,-1
11,7,1118.44,252.95,184.67,181.09,1,-1,-1,-1
